0.000000000000000000e+00,2.007019712802153300e-01,1.987459405482215336e-01,2.003511267425980014e-01,1.999610321022563808e-01,2.001024598541810140e-01,1.997766891910050802e-01,2.003006903098926428e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.021004278694899514e-01,1.962539036778135071e-01,2.010374690960247124e-01,1.998895647201826553e-01,2.003046413481256449e-01,1.993315121878447005e-01,2.009018904925788940e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.041854312399875859e-01,1.925544331993195857e-01,2.020276395707240324e-01,1.997983682836179109e-01,2.006012480925226382e-01,1.986670066435783644e-01,2.018036366850777252e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.069423212509335919e-01,1.876929326230063200e-01,2.032748184055144791e-01,1.997063088414524346e-01,2.009844860397669852e-01,1.977868631174403424e-01,2.030060992929651198e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.103513279580736528e-01,1.817302111305380830e-01,2.047168830964869457e-01,1.996380025715182027e-01,2.014441679803221086e-01,1.966960096061320107e-01,2.045094596450970359e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.143871118891606253e-01,1.747430537801925310e-01,2.062767401539298551e-01,1.996232752670232535e-01,2.019678858594278481e-01,1.954007073907224057e-01,2.063137512345228353e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.190182971381661181e-01,1.668246548368765014e-01,2.078630023270341132e-01,1.996963620990839239e-01,2.025412784984784442e-01,1.939086410738420363e-01,2.084186740217892075e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.242070765245812169e-01,1.580847255722185873e-01,2.093711649776730521e-01,1.998947848408380856e-01,2.031484215272703897e-01,1.922289831337661847e-01,2.108233936051879254e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.299089776057759715e-01,1.486490785400877146e-01,2.106854225459416363e-01,2.002578593861384648e-01,2.037723596659873626e-01,1.903724129479374694e-01,2.135263403540294813e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.360728781449099589e-01,1.386585083197811041e-01,2.116812245769440770e-01,2.008248171837520579e-01,2.043957882813316473e-01,1.883510730118906906e-01,2.165250260038301677e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.426413457911019422e-01,1.282668403012208191e-01,2.122286000580622944e-01,2.016325681042361040e-01,2.050018721549412282e-01,1.861784516012951751e-01,2.198158956896712202e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.495513476148878973e-01,1.176381034111801671e-01,2.121961865458630858e-01,2.027131826976575346e-01,2.055751673406269742e-01,1.838691911632180376e-01,2.233942310397947772e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.567353332342122152e-01,1.069428886719822613e-01,2.114558035473362851e-01,2.040912181791942059e-01,2.061025912741331068e-01,1.814388339165813324e-01,2.272541144022172666e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.641226477031448638e-01,9.635406228900389447e-02,2.098873306241911540e-01,2.057810428758606591e-01,2.065743719455505334e-01,1.789035281169045200e-01,2.313884560489988806e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.716411875003471033e-01,8.604208424616581474e-02,2.073836111728321330e-01,2.077843194939300309e-01,2.069849026882673859e-01,1.762797274450701723e-01,2.357890767423934664e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.792191851558331050e-01,7.617022023949297782e-02,2.038551141626348262e-01,2.100877870580576401e-01,2.073334356720080984e-01,1.735839198510837622e-01,2.404468293809651769e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.867870016337993322e-01,6.688991832999688358e-02,1.992341435682423167e-01,2.126614425396673724e-01,2.076245614770149683e-01,1.708324201909987017e-01,2.453517375286632662e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.942788203743881281e-01,5.833656098633401010e-02,1.934784683105844894e-01,2.154571808867376814e-01,2.078684383766959687e-01,1.680412540973934277e-01,2.504931267033150832e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.016341663213144009e-01,5.062572113202469526e-02,1.865743248174752122e-01,2.184079229755421792e-01,2.080807468955652717e-01,1.652261508830913661e-01,2.558597265527643438e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.087992069939544670e-01,4.384997588093025173e-02,1.785387917109624023e-01,2.214272570899391279e-01,2.082823486711951333e-01,1.624026532927843880e-01,2.614397277415323462e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.157278225812581995e-01,3.807628163848829350e-02,1.694215411113035863e-01,2.244096405586968324e-01,2.084986241796950301e-01,1.595863431120935760e-01,2.672207853565292668e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.223824526893841469e-01,3.334389693567594432e-02,1.593059377213888184e-01,2.272312435489690918e-01,2.087584562975330071e-01,1.567931744178180931e-01,2.731899696812587486e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.287346962458538302e-01,2.966297205181662316e-02,1.483092716583517268e-01,2.297516123437533531e-01,2.090928092572024721e-01,1.540399029947079612e-01,2.793336730359509690e-01,0.000000000000000000e+00
